STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGB,FRGB_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,FRTH,FRTH_ATTRIBUTES,GAHT,GAHT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,THIC,THIC_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/2/2022,,,,,49,",,W",30.28,",,W",29.39,",,W",55,",,W",10.07,",,W",,,,,,,,,,,,,0,",,W,2400",,,66,",,W",43,",,W",84,",,W",0,",,W,2400",0,",,W,2400",58,"H,,S",,,65,",,W",41,",,W",,,,,50,",,W",40,",,W",,,,,,,,,21,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/3/2022,,,,,44,",,W",30.33,",,W",29.42,",,W",49,",,W",1.12,",,W",,,,,,,,,,,,,0,",,W,2400",,,72,",,W",31,",,W",97,",,W",0,",,W,2400",0,",,W,2400",49,"H,,S",,,68,",,W",36,",,W",,,,,120,",,W",120,",,W",,,,,,,,,8.1,",,W",11,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/4/2022,,,,,59,",,W",30.14,",,W",29.29,",,W",61,",,W",2.01,",,W",,,,,,,,,,,,,0,",,W,2400",,,84,",,W",76,",,W",97,",,W",0,",,W,2400",0,",,W,2400",53,"H,,S",,,73,",,W",38,",,W",,,,,270,",,W",260,",,W",,,,,,,,,8.9,",,W",13,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/5/2022,,,,,45,",,W",30.1,",,W",29.17,",,W",51,",,W",2.68,",,W",,,,,,,,,,,,,0,",,W,2400",,,63,",,W",31,",,W",93,",,W",0,",,W,2400",0,",,W,2400",58,"H,,S",,,76,",,W",44,",,W",,,,,250,",,W",270,",,W",,,,,,,,,12.1,",,W",16.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/6/2022,,,,,47,",,W",30.01,",,W",29.07,",,W",52,",,W",7.61,",,W",,,,,,,,,,,,,0.05,",,W,2400",,,66,",,W",44,",,W",89,",,W",0,",,W,2400",0,",,W,2400",60,"H,,S",,,72,",,W",46,",,W",,,,,340,",,W",350,",,W",,,,,,,,,21,",,W",32,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/7/2022,,,,,35,",,W",30.3,",,W",29.31,",,W",41,",,W",8.95,",,W",,,,,,,,,,,,,0,",,W,2400",,,66,",,W",48,",,W",93,",,W",0,",,W,2400",0,",,W,2400",47,"H,,S",,,52,",,W",35,",,W",,,,,360,",,W",340,",,W",,,,,,,,,17,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/8/2022,,,,,33,",,W",30.27,",,W",29.31,",,W",39,",,W",11.41,",,W",,,,,,,,,,,,,0,",,W,2400",,,67,",,W",45,",,W",92,",,W",0,",,W,2400",0,",,W,2400",43,"H,,S",,,54,",,W",33,",,W",,,,,250,",,W",260,",,W",,,,,,,,,25.1,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/9/2022,,,,,39,",,W",30.11,",,W",29.16,",,W",46,",,W",8.5,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,60,",,W",38,",,W",77,",,W",0,",,W,2400",0,",,W,2400",51,"H,,S",,,67,",,W",40,",,W",,,,,260,",,W",260,",,W",,,,,,,,,21,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/10/2022,,,,,41,",,W",30.19,",,W",29.23,",,W",47,",,W",3.13,",,W",,,,,,,,,,,,,0,",,W,2400",,,66,",,W",37,",,W",93,",,W",0,",,W,2400",0,",,W,2400",54,"H,,S",,,69,",,W",39,",,W",,,,,170,",,W",170,",,W",,,,,,,,,8.1,",,W",12.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/11/2022,,,,,46,",,W",30.11,",,W",29.18,",,W",53,",,W",9.62,",,W",,,,,,,,,,,,,0.34,",,W,2400",,,63,",,W",36,",,W",90,",,W",0,",,W,2400",0,",,W,2400",58,"H,,S",,,76,",,W",45,",,W",,,,,220,",,W",210,",,W",,,,,,,,,23.9,",,W",34,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/12/2022,,,,,50,",,W",29.75,",,W",28.86,",,W",54,",,W",12.75,",,W",,,,,,,,,,,,,0.18,",,W,2400",,,74,",,W",49,",,W",93,",,W",0,",,W,2400",0,",,W,2400",61,"H,,S",,,71,",,W",45,",,W",,,,,210,",,W",230,",,W",,,,,,,,,31.1,",,W",42.9,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/13/2022,,,,,39,",,W",29.66,",,W",28.72,",,W",43,",,W",12.08,",,W",,,,,,,,,,,,,0.07,",,W,2400",,,76,",,W",43,",,W",93,",,W",0,",,W,2400",0,",,W,2400",49,"H,,S",,,55,",,W",39,",,W",,,,,240,",,W",270,",,W",,,,,,,,,33.1,",,W",42.9,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/14/2022,,,,,28,",,W",29.7,",,W",28.77,",,W",39,",,W",10.74,",,W",,,,,,,,,,,,,0,",,W,2400",,,49,",,W",30,",,W",89,",,W",0,",,W,2400",0,",,W,2400",45,"H,,S",,,56,",,W",39,",,W",,,,,220,",,W",210,",,W",,,,,,,,,23.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/15/2022,,,,,34,",,W",29.84,",,W",28.87,",,W",40,",,W",10.51,",,W",,,,,,,,,,,,,0.09,",,W,2400",,,66,",,W",43,",,W",86,",,W",0,",,W,2400",0,",,W,2400",47,"H,,S",,,53,",,W",39,",,W",,,,,250,",,W",230,",,W",,,,,,,,,25.1,",,W",33.1,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/16/2022,,,,,38,",,W",29.88,",,W",28.95,",,W",43,",,W",8.72,",,W",,,,,,,,,,,,,0.04,",,W,2400",,,70,",,W",55,",,W",89,",,W",0,",,W,2400",0,",,W,2400",47,"H,,S",,,56,",,W",42,",,W",,,,,250,",,W",240,",,W",,,,,,,,,19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/17/2022,,,,,36,",,W",29.68,",,W",28.74,",,W",39,",,W",13.42,",,W",,,,,,,,,,,,,0.21,",,W,2400",,,83,",,W",68,",,W",93,",,W",0,",,W,2400",0,",,W,2400",42,"H,,S",,,49,",,W",37,",,W",,,,,300,",,W",330,",,W",,,,,,,,,21,",,W",32,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/18/2022,,,,,33,",,W",29.76,",,W",28.8,",,W",37,",,W",16.55,",,W",,,,,,,,,,,,,0.06,",,W,2400",,,79,",,W",67,",,W",86,",,W",0,",,W,2400",0,",,W,2400",40,"H,,S",,,42,",,W",38,",,W",,,,,300,",,W",290,",,W",,,,,,,,,25.1,",,W",38,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/19/2022,,,,,31,",,W",29.84,",,W",28.89,",,W",37,",,W",13.65,",,W",,,,,,,,,,,,,0.05,",,W,2400",,,71,",,W",55,",,W",86,",,W",0,",,W,2400",0,",,W,2400",41,"H,,S",,,47,",,W",35,",,W",,,,,260,",,W",270,",,W",,,,,,,,,25.1,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/20/2022,,,,,29,",,W",29.79,",,W",28.84,",,W",36,",,W",8.5,",,W",,,,,,,,,,,,,0.01,",,W,2400",,,63,",,W",44,",,W",79,",,W",0,"T,,W,2400",0,",,W,2400",40,"H,,S",,,51,",,W",35,",,W",,,,,240,",,W",220,",,W",,,,,,,,,17,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/21/2022,,,,,34,",,W",29.79,",,W",28.86,",,W",45,",,W",10.96,",,W",,,,,,,,,,,,,0,",,W,2400",,,47,",,W",32,",,W",65,",,W",0,",,W,2400",0,",,W,2400",49,"H,,S",,,69,",,W",35,",,W",,,,,200,",,W",200,",,W",,,,,,,,,21,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/22/2022,,,,,43,",,W",29.91,",,W",28.96,",,W",53,",,W",11.86,",,W",,,,,,,,,,,,,0,",,W,2400",,,49,",,W",35,",,W",65,",,W",0,",,W,2400",0,",,W,2400",63,"H,,S",,,76,",,W",51,",,W",,,,,180,",,W",210,",,W",,,,,,,,,21,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/23/2022,,,,,49,",,W",30.05,",,W",29.12,",,W",56,",,W",10.29,",,W",,,,,,,,,,,,,0,",,W,2400",,,60,",,W",43,",,W",80,",,W",0,",,W,2400",0,",,W,2400",64,"H,,S",,,76,",,W",53,",,W",,,,,140,",,W",140,",,W",,,,,,,,,23,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/24/2022,,,,,47,",,W",29.99,",,W",29.08,",,W",56,",,W",11.41,",,W",,,,,,,,,,,,,0,",,W,2400",,,48,",,W",38,",,W",63,",,W",0,",,W,2400",0,",,W,2400",67,"H,,S",,,78,",,W",58,",,W",,,,,180,",,W",160,",,W",,,,,,,,,21,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/25/2022,,,,,49,",,W",29.76,",,W",28.85,",,W",56,",,W",10.51,",,W",,,,,,,,,,,,,0.09,",,W,2400",,,61,",,W",47,",,W",90,",,W",0,",,W,2400",0,",,W,2400",65,"H,,S",,,72,",,W",54,",,W",,,,,170,",,W",150,",,W",,,,,,,,,23.9,",,W",34,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/26/2022,,,,,44,",,W",29.84,",,W",28.84,",,W",47,",,W",10.96,",,W",,,,,,,,,,,,,0.36,",,W,2400",,,80,",,W",65,",,W",93,",,W",0,",,W,2400",0,",,W,2400",55,"H,,S",,,61,",,W",41,",,W",,,,,320,",,W",310,",,W",,,,,,,,,21,",,W",31.1,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/27/2022,,,,,32,",,W",30.38,",,W",29.39,",,W",37,",,W",3.13,",,W",,,,,,,,,,,,,0,",,W,2400",,,70,",,W",47,",,W",89,",,W",0,",,W,2400",0,",,W,2400",42,"H,,S",,,54,",,W",31,",,W",,,,,50,",,W",350,",,W",,,,,,,,,8.9,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/28/2022,,,,,36,",,W",30.45,",,W",29.49,",,W",41,",,W",3.58,",,W",,,,,,,,,,,,,0,",,W,2400",,,70,",,W",47,",,W",89,",,W",0,",,W,2400",0,",,W,2400",45,"H,,S",,,60,",,W",35,",,W",,,,,100,",,W",140,",,W",,,,,,,,,8.9,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/29/2022,,,,,34,",,W",30.35,",,W",29.41,",,W",41,",,W",2.24,",,W",,,,,,,,,,,,,0,",,W,2400",,,66,",,W",34,",,W",97,",,W",0,",,W,2400",0,",,W,2400",46,"H,,S",,,64,",,W",29,",,W",,,,,130,",,W",120,",,W",,,,,,,,,8.9,",,W",12.1,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/30/2022,,,,,41,",,W",30.07,",,W",29.15,",,W",46,",,W",2.68,",,W",,,,,,,,,,,,,0,",,W,2400",,,71,",,W",54,",,W",89,",,W",0,",,W,2400",0,",,W,2400",49,"H,,S",,,61,",,W",35,",,W",,,,,170,",,W",170,",,W",,,,,,,,,8.9,",,W",11,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,10/31/2022,,,,,52,",,W",29.86,",,W",28.92,",,W",53,",,W",2.01,",,W",,,,,,,,,,,,,0.29,",,W,2400",,,91,",,W",77,",,W",97,",,W",0,",,W,2400",0,",,W,2400",54,"H,,S",,,59,",,W",50,",,W",,,,,130,",,W",130,",,W",,,,,,,,,8.1,",,W",8.9,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/1/2022,,,,,47,",,W",30.12,",,W",29.13,",,W",51,",,W",5.59,",,W",,,,,,,,,,,,,0,",,W,2400",,,77,",,W",44,",,W",96,",,W",0,",,W,2400",0,",,W,2400",57,"H,,S",,,67,",,W",43,",,W",,,,,250,",,W",280,",,W",,,,,,,,,14.1,",,W",19,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/2/2022,,,,,42,",,W",30.3,",,W",29.34,",,W",48,",,W",4.03,",,W",,,,,,,,,,,,,0,",,W,2400",,,69,",,W",39,",,W",93,",,W",0,",,W,2400",0,",,W,2400",52,"H,,S",,,69,",,W",38,",,W",,,,,190,",,W",170,",,W",,,,,,,,,13,",,W",16.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/3/2022,,,,,48,",,W",30.18,",,W",29.25,",,W",53,",,W",9.4,",,W",,,,,,,,,,,,,0,",,W,2400",,,69,",,W",46,",,W",90,",,W",0,",,W,2400",0,",,W,2400",58,"H,,S",,,71,",,W",49,",,W",,,,,210,",,W",200,",,W",,,,,,,,,18.1,",,W",23.9,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/4/2022,,,,,51,",,W",29.95,",,W",29.04,",,W",56,",,W",13.87,",,W",,,,,,,,,,,,,0.03,",,W,2400",,,62,",,W",55,",,W",75,",,W",0,",,W,2400",0,",,W,2400",62,"H,,S",,,71,",,W",53,",,W",,,,,180,",,W",170,",,W",,,,,,,,,23,",,W",35.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/5/2022,,,,,49,",,W",29.66,",,W",28.74,",,W",56,",,W",20.58,",,W",,,,,,,,,,,,,0.08,",,W,2400",,,60,",,W",50,",,W",76,",,W",0,",,W,2400",0,",,W,2400",66,"H,,S",,,71,",,W",50,",,W",,,,,220,",,W",210,",,W",,,,,,,,,42.9,",,W",59.9,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/6/2022,,,,,38,",,W",29.96,",,W",28.98,",,W",46,",,W",12.3,",,W",,,,,,,,,,,,,0,",,W,2400",,,57,",,W",32,",,W",76,",,W",0,",,W,2400",0,",,W,2400",54,"H,,S",,,65,",,W",43,",,W",,,,,210,",,W",210,",,W",,,,,,,,,23,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/7/2022,,,,,28,",,W",30.44,",,W",29.42,",,W",39,",,W",10.51,",,W",,,,,,,,,,,,,0,",,W,2400",,,47,",,W",35,",,W",65,",,W",0,",,W,2400",0,",,W,2400",51,"H,,S",,,54,",,W",37,",,W",,,,,300,",,W",290,",,W",,,,,,,,,16.1,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/8/2022,,,,,31,",,W",30.66,",,W",29.7,",,W",38,",,W",6.71,",,W",,,,,,,,,,,,,0,",,W,2400",,,64,",,W",52,",,W",79,",,W",0,",,W,2400",0,",,W,2400",42,"H,,S",,,53,",,W",33,",,W",,,,,100,",,W",100,",,W",,,,,,,,,16.1,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/9/2022,,,,,36,",,W",30.31,",,W",29.39,",,W",45,",,W",8.72,",,W",,,,,,,,,,,,,0,",,W,2400",,,53,",,W",34,",,W",89,",,W",0,",,W,2400",0,",,W,2400",50,"H,,S",,,66,",,W",39,",,W",,,,,180,",,W",190,",,W",,,,,,,,,14.1,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/10/2022,,,,,43,",,W",30.02,",,W",29.11,",,W",53,",,W",10.96,",,W",,,,,,,,,,,,,0,",,W,2400",,,46,",,W",34,",,W",58,",,W",0,",,W,2400",0,",,W,2400",64,"H,,S",,,76,",,W",54,",,W",,,,,190,",,W",200,",,W",,,,,,,,,21,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/11/2022,,,,,38,",,W",29.78,",,W",28.85,",,W",45,",,W",9.62,",,W",,,,,,,,,,,,,0,",,W,2400",,,65,",,W",51,",,W",71,",,W",0,",,W,2400",0,",,W,2400",56,"H,,S",,,61,",,W",35,",,W",,,,,310,",,W",300,",,W",,,,,,,,,19.9,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/12/2022,,,,,26,",,W",29.92,",,W",28.94,",,W",33,",,W",9.4,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,67,",,W",60,",,W",79,",,W",0,"T,,W,2400",0,",,W,2400",38,"H,,S",,,40,",,W",33,",,W",,,,,290,",,W",300,",,W",,,,,,,,,18.1,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/13/2022,,,,,23,",,W",30.21,",,W",29.21,",,W",30,",,W",9.17,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,65,",,W",46,",,W",78,",,W",0,"T,,W,2400",0,",,W,2400",34,"H,,S",,,41,",,W",31,",,W",,,,,280,",,W",320,",,W",,,,,,,,,15,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/14/2022,,,,,21,",,W",30.39,",,W",29.41,",,W",29,",,W",3.8,",,W",,,,,,,,,,,,,0,",,W,2400",,,62,",,W",44,",,W",81,",,W",0,",,W,2400",0,",,W,2400",33,"H,,S",,,39,",,W",27,",,W",,,,,70,",,W",60,",,W",,,,,,,,,8.9,",,W",12.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/15/2022,,,,,27,",,W",30.23,",,W",29.28,",,W",31,",,W",7.61,",,W",,,,,,,,,,,,,0.21,",,W,2400",,,79,",,W",54,",,W",92,",,W",1.9,",,W,2400",0,"T,,W,2400",33,"H,,S",,,35,",,W",30,",,W",,,,,60,",,W",100,",,W",,,,,,,,,15,",,W",19.9,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/16/2022,,,,,29,",,W",30.04,",,W",29.08,",,W",31,",,W",7.16,",,W",,,,,,,,,,,,,0.01,",,W,2400",,,85,",,W",78,",,W",92,",,W",0,"T,,W,2400",0,"T,,W,2400",33,"H,,S",,,35,",,W",30,",,W",,,,,310,",,W",300,",,W",,,,,,,,,13,",,W",19.9,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/17/2022,,,,,25,",,W",30.05,",,W",29.08,",,W",28,",,W",10.96,",,W",,,,,,,,,,,,,0.21,",,W,2400",,,84,",,W",70,",,W",89,",,W",3.3,",,W,2400",0,"T,,W,2400",30,"H,,S",,,35,",,W",25,",,W",,,,,250,",,W",240,",,W",,,,,,,,,25.1,",,W",34,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,11/18/2022,,,,,22,",,W",30.04,",,W",29.05,",,W",25,",,W",14.32,",,W",,,,,,,,,,,,,0.12,",,W,2400",,,79,",,W",67,",,W",89,",,W",2.6,",,W,2400",5.1,",,W,2400",28,"H,,S",,,31,",,W",22,",,W",,,,,260,",,W",250,",,W",,,,,,,,,25.9,",,W",34,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
